1.215802, -3.093418, -3.30575
1.233432, -2.918555, -3.130887
1.250109, -2.818632, -3.055945
1.267631, -2.568827, -2.831121
1.282379, -2.543847, -2.78116
1.293408, -2.443925, -2.706218
1.303559, -2.368984, -2.631277
1.313708, -2.269062, -2.556336
1.325707, -2.19412, -2.481394
1.337712, -2.144159, -2.456414
1.350266, -2.069218, -2.381472
1.362599, -2.069218, -2.381472
1.374729, -2.044237, -2.381472
1.386159, -1.944315, -2.356492
1.403641, -1.869373, -2.331511
1.420998, -1.819413, -2.306531
1.439251, -1.744471, -2.25657
1.455873, -1.694511, -2.23159
1.467205, -1.66953, -2.206609
1.483783, -1.619569, -2.181628
1.501195, -1.544628, -2.131667
1.512584, -1.444705, -2.081707
1.529886, -1.369764, -2.056726
1.550213, -1.319803, -2.031746
1.56492, -1.294822, -2.006765
1.575439, -1.269842, -2.006765
1.589458, -1.244862, -2.006765
1.601768, -1.219881, -1.956804
1.618558, -1.16992, -1.931823
1.636247, -1.11996, -1.881863
1.652564, -1.069998, -1.856882
1.667082, -1.069998, -1.831902
1.684826, -1.020038, -1.806921
1.697685, -1.020038, -1.806921
1.708419, -1.020038, -1.78194
1.724796, -0.9700765, -1.73198
1.736925, -0.9700765, -1.73198
1.747683, -0.8201934, -1.582097
1.765387, -0.6952911, -1.532136
1.781927, -0.5703889, -1.482175
1.79789, -0.4454867, -1.432214
1.810646, -0.4454867, -1.432214
1.825223, -0.4454867, -1.432214
1.837099, -0.4205058, -1.432214
1.849168, -0.4205058, -1.432214
1.864711, -0.4205058, -1.432214
1.87892, -0.4205058, -1.432214
1.889324, -0.3705449, -1.407233
1.904876, -0.3705449, -1.382253
1.917133, -0.320584, -1.382253
1.934645, -0.2956035, -1.357272
