0.0149181, 3.153131
0.0260807, 0
0.0383685, 0
0.0485709, 0
0.0633121, 0
0.0777554, 8.940932
0.094429, 8.762397
0.1066039, 9.487015
0.1181961, 7.045518
0.130301, 12.44105
0.1436818, 6.103733
0.1592459, 9.675978
0.1701804, 9.448
0.1825651, 13.35316
0.1981532, 15.27549
0.2153144, 12.77019
0.2323032, 6.798782
0.242935, 12.14626
0.2550808, 4.754838
0.2673845, 5.937329
0.2804046, 11.22117
0.2953817, 11.04187
0.3065528, 9.808873
0.3190408, 24.90408
0.3321707, 13.90913
0.3433843, 8.30439
0.3558592, 14.63949
0.3703022, 6.447533
0.3811752, 6.71854
0.394759, 12.17442
0.4079793, 9.76806
0.4186113, 8.758592
0.4325184, 6.696041
0.4451986, 5.761021
0.4556749, 5.512562
0.4691582, 4.283185
0.4839571, 2.468126
0.4975926, 8.03607
0.508353, 3.39441
0.5212441, 8.500114
0.5340509, 4.509459
0.5446491, 5.449203
0.5582131, 4.257686
0.5744532, 3.180681
0.5865573, 2.133793
0.5981621, 4.976511
0.6121051, 4.141953
0.6251698, 5.591504
0.6360106, 6.738395
0.6496655, 4.229389
0.6621079, 4.641531
0.6729751, 2.376573
0.6852478, 2.104482
0.6953893, 0
0.708935, 2.696438
0.7255606, 2.196898
0.7383151, 4.527989
0.7553703, 5.46001
0.7677601, 4.661189
0.7791024, 3.220262
0.7932224, 2.586766
0.8063689, 1.96456
0.8192893, 5.653873
0.8303504, 3.302163
0.8433236, 4.451618
0.8541502, 2.385518
0.8651173, 0
0.881367, 1.589391
0.8948822, 0
0.9084705, 0
0.9242684, 1.634894
0.9344015, 0
0.9479628, 4.258549
0.9592317, 2.291941
0.9720761, 4.021563
0.9839582, 2.173611
0.9991025, 0
1.012823, 0
1.026435, 0
1.04146, 0
1.054577, 0
1.065405, 0
1.075813, 0
1.090556, 1.751834
1.104249, 0
1.115277, 2.342065
1.126258, 0
1.142378, 1.602226
1.157158, 0
1.168397, 2.297851
1.179994, 0
1.195325, 1.684556
1.206844, 2.242335
1.218318, 0
1.231895, 0
1.248394, 0
1.262818, 0
1.275668, 0
1.288566, 2.002519
1.299433, 0
1.312871, 0
1.326069, 0
1.33945, 0
1.35004, 0
1.363737, 0
1.376828, 0
1.387852, 0
1.40083, 0
1.414238, 0
1.424268, 0
1.437358, 0
1.447711, 0
1.457824, 0
1.46826, 0
1.481806, 0
1.491971, 0
1.502309, 0
1.516321, 0
1.532633, 0
1.54701, 0
1.560321, 0
1.57434, 0
1.584442, 0
1.594858, 0
1.608803, 0
