0.0120516, -4.033359, -3.964487
0.0255996, -4.033359, -3.964487
0.0396263, -4.033359, -3.964487
0.051864, -4.033359, -3.964487
0.0689654, -3.93005, -3.964487
0.08369499, -3.852568, -3.938659
0.09791309, -3.723432, -3.912832
0.1092028, -3.723432, -3.912832
0.121314, -3.490986, -3.887005
0.1359121, -3.336022, -3.861177
0.1466923, -3.284368, -3.861177
0.1607752, -3.07775, -3.809523
0.1748788, -2.922786, -3.757868
0.188665, -2.716167, -3.732041
0.2027526, -2.457895, -3.706214
0.2144937, -2.457895, -3.706214
0.2264445, -1.993004, -3.654559
0.2414902, -1.579767, -3.602905
0.2555281, -1.26984, -3.55125
0.2715109, -0.959913, -3.499596
0.2862099, -0.7274676, -3.447941
0.30244, -0.4175398, -3.396286
0.3186182, -0.2109215, -3.344632
0.3363156, -0.1076121, -3.318805
0.3470724, -0.0559579, -3.292977
0.3614943, 0.07317861, -3.26715
0.3723428, 0.176488, -3.241323
0.3840152, 0.5380705, -3.189668
0.3949019, 0.6672054, -3.163841
0.406826, 1.054615, -3.086359
0.4193257, 1.287061, -3.060532
0.432024, 1.287061, -3.060532
0.4439046, 1.519506, -2.98305
0.4593441, 1.67447, -2.98305
0.4739047, 1.77778, -2.957223
0.4886528, 1.932743, -2.931396
0.4987066, 1.958571, -2.905569
0.5108124, 2.036052, -2.879741
0.5254024, 2.06188, -2.879741
0.5384995, 2.087707, -2.853914
0.551181, 2.139362, -2.853914
0.564472, 2.24267, -2.853914
0.5795342, 2.371807, -2.802259
0.5951204, 2.526771, -2.776432
0.6095726, 2.655908, -2.724777
0.6206064, 2.73339, -2.673123
0.6326126, 2.759216, -2.673123
0.6426719, 2.810871, -2.647295
0.656581, 2.888353, -2.621468
0.6680967, 2.991662, -2.595641
0.6782944, 3.069144, -2.569813
0.690136, 3.146626, -2.569813
0.7004681, 3.198281, -2.569813
0.7119941, 3.249935, -2.518159
0.7222605, 3.275762, -2.518159
0.7369162, 3.30159, -2.518159
0.7470773, 3.327416, -2.492332
0.7573752, 3.327416, -2.466504
0.7674894, 3.353244, -2.466504
0.7822759, 3.430726, -2.466504
0.7974423, 3.534035, -2.41485
0.8130757, 3.637344, -2.389022
0.8247589, 3.688999, -2.363195
0.8355119, 3.740653, -2.363195
0.8481699, 3.792307, -2.363195
0.8612245, 3.843962, -2.337368
0.8740174, 3.843962, -2.337368
0.8853937, 3.869789, -2.311541
0.9012854, 3.895617, -2.311541
0.9147346, 3.895617, -2.311541
0.9251554, 3.921444, -2.311541
0.936222, 3.947272, -2.285714
0.9472674, 3.973099, -2.259886
0.9604077, 3.998926, -2.259886
0.9730633, 3.998926, -2.259886
0.9836156, 4.024754, -2.259886
0.9982055, 4.050581, -2.259886
1.01146, 4.050581, -2.259886
1.022963, 4.076408, -2.234059
1.033195, 4.102236, -2.234059
1.049852, 4.102236, -2.234059
1.060018, 4.128062, -2.234059
1.075109, 4.15389, -2.208232
1.089377, 4.179718, -2.208232
1.10009, 4.205544, -2.208232
1.113006, 4.257199, -2.182405
1.125896, 4.283026, -2.182405
1.136201, 4.283026, -2.182405
1.147522, 4.283026, -2.156577
1.157944, 4.308855, -2.156577
1.169703, 4.308855, -2.156577
1.182306, 4.308855, -2.156577
1.192805, 4.308855, -2.156577
1.205569, 4.308855, -2.13075
1.215678, 4.308855, -2.13075
1.226126, 4.308855, -2.104923
1.237963, 4.308855, -2.104923
1.251268, 4.308855, -2.104923
1.26467, 4.308855, -2.104923
1.277116, 4.308855, -2.104923
1.290259, 4.308855, -2.104923
1.302236, 4.308855, -2.104923
1.316452, 4.308855, -2.104923
1.331203, 4.308855, -2.104923
1.34525, 4.308855, -2.104923
1.358268, 4.308855, -2.104923
1.370406, 4.308855, -2.104923
1.38327, 4.308855, -2.104923
1.398259, 4.308855, -2.104923
1.408268, 4.334681, -2.079095
1.420883, 4.334681, -2.079095
1.436033, 4.360507, -2.079095
1.448842, 4.360507, -2.079095
1.462174, 4.360507, -2.079095
1.474376, 4.360507, -2.079095
1.487173, 4.360507, -2.079095
1.500519, 4.360507, -2.079095
1.513519, 4.360507, -2.079095
1.526478, 4.360507, -2.079095
1.539952, 4.360507, -2.079095
1.55257, 4.360507, -2.079095
1.563063, 4.386336, -2.079095
1.577862, 4.412163, -2.079095
1.589847, 4.412163, -2.079095
1.604836, 4.412163, -2.079095
1.616795, 4.412163, -2.079095
1.632399, 4.412163, -2.079095
1.647789, 4.412163, -2.079095
1.661216, 4.412163, -2.079095
1.673246, 4.412163, -2.079095
1.685452, 4.412163, -2.079095
1.697547, 4.412163, -2.079095
1.708214, 4.412163, -2.079095
1.718533, 4.412163, -2.079095
1.732342, 4.412163, -2.079095
1.744145, 4.412163, -2.079095
