0.7585117, -4.097996, -3.840634
0.7685443, -4.097996, -3.840634
0.7810627, -4.097996, -3.840634
0.7935553, -4.097996, -3.840634
0.8076068, -4.097996, -3.840634
0.8200594, -4.097996, -3.840634
0.831993, -4.097996, -3.840634
0.8441318, -4.097996, -3.840634
0.8558043, -4.097996, -3.840634
0.8679146, -4.097996, -3.840634
0.8828616, -4.097996, -3.840634
0.9019191, -4.097996, -3.761445
0.9168289, -4.097996, -3.721851
0.9306226, -4.018807, -3.642663
0.9445935, -3.900025, -3.52388
0.9581944, -3.781242, -3.405098
0.9712352, -3.741648, -3.365504
0.9847721, -3.622866, -3.286315
0.9967511, -3.583272, -3.246721
1.0109, -3.424895, -3.167533
1.023818, -3.345707, -3.088344
