0.7585117, -4.097996, -3.840634
0.7685443, -4.097996, -3.840634
0.7810627, -4.097996, -3.840634
0.7935553, -4.097996, -3.840634
0.8076068, -4.097996, -3.840634
0.8200594, -4.097996, -3.840634
0.831993, -4.097996, -3.840634
0.8441318, -4.097996, -3.840634
0.8558043, -4.097996, -3.840634
0.8679146, -4.097996, -3.840634
0.8828616, -4.097996, -3.840634
0.9019191, -4.097996, -3.761445
0.9168289, -4.097996, -3.721851
0.9306226, -4.018807, -3.642663
0.9445935, -3.900025, -3.52388
0.9581944, -3.781242, -3.405098
0.9712352, -3.741648, -3.365504
0.9847721, -3.622866, -3.286315
0.9967511, -3.583272, -3.246721
1.0109, -3.424895, -3.167533
1.023818, -3.345707, -3.088344
1.037117, -3.147736, -2.969562
1.054511, -3.028954, -2.890373
1.075575, -2.989359, -2.850779
1.089691, -2.910171, -2.771591
1.109007, -2.830982, -2.771591
1.12757, -2.633012, -2.652809
1.142792, -2.51423, -2.613214
1.157759, -2.43504, -2.57362
1.17466, -2.355853, -2.534026
1.191101, -2.276664, -2.494432
1.209525, -2.078694, -2.454838
1.227889, -1.880723, -2.375649
1.239102, -1.722346, -2.256867
1.257848, -1.484781, -2.177679
1.273091, -1.445187, -2.177679
1.287089, -1.445187, -2.177679
1.298259, -1.405593, -2.138085
1.312818, -1.365999, -2.138085
1.327336, -1.168028, -2.019302
1.34034, -1.168028, -2.019302
1.355151, -1.049245, -1.940114
1.371624, -0.9700569, -1.90052
1.386989, -0.8908685, -1.860926
1.403031, -0.8908685, -1.860926
1.418342, -0.8512741, -1.821331
1.43247, -0.7720863, -1.781737
1.444036, -0.6928979, -1.742143
1.458713, -0.6137096, -1.662955
1.469209, -0.5741152, -1.583766
1.482832, -0.5345212, -1.544172
1.49565, -0.4949268, -1.504578
1.509463, -0.415739, -1.464984
1.519552, -0.415739, -1.464984
1.53309, -0.3761445, -1.464984
1.547873, -0.3365501, -1.385795
1.561785, -0.2573623, -1.306607
1.575616, -0.1781734, -1.267013
1.588348, -0.1781734, -1.227419
1.601067, -0.13858, -1.227419
1.613138, -0.13858, -1.227419
1.627543, -0.09898557, -1.227419
1.64319, -0.05939113, -1.187825
1.658477, 0.01979722, -1.148231
1.669733, 0.01979722, -1.148231
1.6803, 0.05939166, -1.108636
1.696265, 0.05939166, -1.108636
1.710562, 0.05939166, -1.108636
1.724672, 0.05939166, -1.108636
1.735771, 0.05939166, -1.108636
1.747707, 0.05939166, -1.108636
1.760902, 0.05939166, -1.108636
1.776691, 0.09898504, -1.108636
1.790579, 0.09898504, -1.069042
1.80362, 0.09898504, -1.069042
1.816887, 0.09898504, -1.069042
1.831329, 0.09898504, -1.069042
1.845085, 0.1385795, -1.069042
1.862614, 0.1781739, -1.069042
1.873951, 0.1781739, -1.069042
1.885349, 0.1781739, -1.069042
1.898318, 0.2177673, -1.029448
1.910367, 0.2177673, -1.029448
1.923336, 0.2573617, -1.029448
1.935895, 0.2969562, -0.989854
1.948992, 0.3365506, -0.989854
1.963822, 0.376144, -0.9502599
1.974964, 0.376144, -0.9502599
1.986219, 0.376144, -0.9502599
1.999708, 0.376144, -0.9502599
2.013055, 0.376144, -0.9502599
2.025206, 0.376144, -0.9502599
2.037168, 0.376144, -0.9106657
2.051728, 0.4157384, -0.9106657
2.06237, 0.4157384, -0.9106657
2.075341, 0.4157384, -0.9106657
2.087972, 0.4157384, -0.9106657
2.09931, 0.4157384, -0.9106657
2.113605, 0.4553329, -0.9106657
2.124642, 0.4553329, -0.9106657
2.136153, 0.4553329, -0.9106657
2.148589, 0.4553329, -0.9106657
2.160436, 0.4553329, -0.9106657
2.175175, 0.4949273, -0.8710715
2.186027, 0.4949273, -0.8710715
2.197577, 0.4949273, -0.8710715
2.210598, 0.4949273, -0.8710715
2.222284, 0.4949273, -0.8710715
2.234246, 0.4949273, -0.8710715
2.247184, 0.4949273, -0.8710715
2.261405, 0.4949273, -0.8710715
2.275625, 0.4949273, -0.8710715
2.292485, 0.4949273, -0.8710715
2.306769, 0.4949273, -0.8710715
2.321791, 0.4949273, -0.8314773
2.332746, 0.4949273, -0.8314773
2.347363, 0.5345207, -0.7918832
2.358107, 0.5345207, -0.7918832
2.37009, 0.5345207, -0.7918832
2.383053, 0.5345207, -0.7918832
2.394833, 0.5345207, -0.7918832
2.407073, 0.5345207, -0.7918832
2.418824, 0.5345207, -0.7918832
2.431509, 0.5345207, -0.7918832
2.443375, 0.5345207, -0.7918832
2.455223, 0.5345207, -0.7918832
