0.0139983, -3.749259, -3.680387
0.0259949, -3.749259, -3.680387
0.036486, -3.749259, -3.680387
0.0495879, -3.749259, -3.680387
0.0635103, -3.749259, -3.680387
0.0737565, -3.749259, -3.680387
0.087958, -3.749259, -3.680387
0.0993464, -3.697604, -3.680387
0.1121784, -3.594295, -3.602905
0.1279153, -3.568468, -3.55125
0.1391113, -3.516814, -3.525423
0.152737, -3.336022, -3.396286
0.1651376, -3.07775, -3.138014
0.1760202, -3.026095, -3.086359
0.1891632, -2.664513, -2.776432
0.2021109, -2.22545, -2.466504
0.2182053, -1.734731, -2.104923
0.230201, -1.579767, -2.001613
0.2416065, -1.424804, -1.84665
0.2551976, -1.114876, -1.614204
0.2670997, -0.8566036, -1.407586
0.2792188, -0.5983305, -1.226795
0.2929632, -0.1334397, -0.8910403
0.3104622, 0.3314517, -0.5552858
0.3245349, 0.6930341, -0.2453586
0.3371613, 0.7446872, -0.1420492
0.3513676, 0.9254795, 0.06456912
0.3621925, 1.002961, 0.193705
0.3762264, 1.10627, 0.3744966
0.38922, 1.183753, 0.5036324
0.4002626, 1.209579, 0.5811149
0.4137069, 1.338716, 0.7619053
0.4271946, 1.416198, 0.916869
0.4392109, 1.467852, 1.046006
0.4508213, 1.519506, 1.149315
0.4611117, 1.571162, 1.252624
0.4750541, 1.648643, 1.459242
0.4890046, 1.67447, 1.562551
0.5034664, 1.751952, 1.76917
0.5171779, 1.829434, 1.94996
0.528115, 1.881089, 2.027442
0.5429, 2.036052, 2.259887
0.5533049, 2.087707, 2.337369
0.5651591, 2.139362, 2.414851
0.578205, 2.216844, 2.569815
0.5913062, 2.24267, 2.673124
0.6031053, 2.268498, 2.724779
0.6161702, 2.345981, 2.853915
0.6292959, 2.397634, 2.90557
0.6438456, 2.500944, 3.008879
0.6549653, 2.526771, 3.034706
0.6671725, 2.526771, 3.060534
0.6783586, 2.552597, 3.112188
0.6920134, 2.604253, 3.163843
0.7043341, 2.630079, 3.18967
0.716231, 2.655908, 3.215497
0.7301641, 2.759216, 3.267152
0.7438403, 2.836698, 3.318806
0.7571906, 2.91418, 3.370461
0.7689444, 2.940007, 3.396288
0.7807351, 2.965835, 3.422115
0.7908449, 2.965835, 3.422115
0.8053203, 3.017489, 3.47377
0.8190668, 3.069144, 3.525424
0.8315682, 3.172453, 3.577079
0.843191, 3.198281, 3.602906
0.8574834, 3.249935, 3.628733
0.8714954, 3.275762, 3.680388
0.8863553, 3.275762, 3.680388
0.8999083, 3.327416, 3.732043
0.9141197, 3.404898, 3.783697
0.9256445, 3.456553, 3.809525
0.9396829, 3.534035, 3.835352
0.9544264, 3.637344, 3.887007
0.9687274, 3.663171, 3.912834
0.9826619, 3.688999, 3.938661
0.9977053, 3.688999, 3.938661
1.011982, 3.740653, 3.964489
1.024952, 3.792307, 3.990315
1.037648, 3.843962, 4.016142
1.051429, 3.895617, 4.04197
1.066145, 3.947272, 4.04197
1.08017, 3.947272, 4.04197
1.090738, 3.947272, 4.04197
1.101858, 3.947272, 4.04197
1.115043, 3.947272, 4.04197
1.125587, 3.947272, 4.04197
1.136345, 3.947272, 4.04197
1.149462, 3.947272, 4.04197
1.161969, 3.973099, 4.04197
1.175834, 3.973099, 4.04197
1.194048, 3.973099, 4.067797
1.206332, 3.998926, 4.067797
1.217417, 3.998926, 4.093624
1.23094, 3.998926, 4.093624
1.244508, 3.998926, 4.093624
1.255286, 3.998926, 4.093624
1.267087, 4.024754, 4.093624
1.282516, 4.050581, 4.093624
1.296194, 4.050581, 4.093624
1.311055, 4.050581, 4.093624
1.322553, 4.076408, 4.093624
1.334801, 4.102236, 4.093624
1.347044, 4.128062, 4.093624
1.358978, 4.15389, 4.093624
1.36961, 4.15389, 4.119452
1.383081, 4.15389, 4.119452
1.396513, 4.15389, 4.119452
1.407055, 4.15389, 4.119452
1.42169, 4.15389, 4.119452
1.43547, 4.15389, 4.119452
1.44924, 4.15389, 4.119452
1.462807, 4.15389, 4.119452
1.476687, 4.15389, 4.119452
1.486869, 4.15389, 4.119452
1.501085, 4.15389, 4.119452
1.514598, 4.15389, 4.119452
1.524606, 4.15389, 4.119452
1.540915, 4.15389, 4.119452
1.55203, 4.15389, 4.119452
1.565888, 4.15389, 4.119452
1.579568, 4.15389, 4.119452
1.58989, 4.15389, 4.119452
1.603961, 4.15389, 4.119452
1.620141, 4.179718, 4.119452
1.63314, 4.179718, 4.119452
1.645628, 4.179718, 4.093624
1.657674, 4.205544, 4.093624
1.671292, 4.205544, 4.093624
1.685716, 4.205544, 4.093624
1.695797, 4.205544, 4.093624
1.706364, 4.205544, 4.093624
1.716651, 4.205544, 4.093624
1.726722, 4.205544, 4.093624
1.740828, 4.205544, 4.093624
1.754718, 4.205544, 4.093624
1.7684, 4.205544, 4.093624
1.782616, 4.205544, 4.093624
1.796656, 4.205544, 4.093624
1.807023, 4.205544, 4.093624
1.820618, 4.205544, 4.093624
1.835168, 4.205544, 4.093624
1.848616, 4.205544, 4.093624
1.861793, 4.205544, 4.093624
1.875317, 4.205544, 4.093624
1.891697, 4.205544, 4.093624
1.902367, 4.205544, 4.093624
1.915822, 4.205544, 4.093624
1.926144, 4.205544, 4.093624
1.936359, 4.205544, 4.093624
