0.0139983, 19.84595
0.0259949, 0
0.036486, 0
0.0495879, 0
0.0635103, 0
0.0737565, 0
0.087958, 0
0.0993464, 4.535781
0.1121784, 10.0636
0.1279153, 3.669822
0.1391113, 5.158247
0.152737, 16.30557
0.1651376, 29.45444
0.1760202, 6.712605
0.1891632, 36.23462
0.2021109, 41.5078
0.2182053, 37.87319
0.230201, 15.52582
0.2416065, 19.21457
0.2551976, 28.50466
0.2670997, 27.78923
0.2792188, 26.01369
0.2929632, 41.72306
0.3104622, 32.77095
0.3245349, 33.84083
0.3371613, 9.147717
0.3513676, 19.32584
0.3621925, 13.9121
0.3762264, 14.83739
0.38922, 11.59014
0.4002626, 7.396211
0.4137069, 16.52556
0.4271946, 12.84538
0.4392109, 11.57466
0.4508213, 9.948189
0.4611117, 11.22439
0.4750541, 15.82715
0.4890046, 7.633308
0.5034664, 15.25871
0.5171779, 14.3451
0.528115, 8.514326
0.5429, 18.89515
0.5533049, 8.949769
0.5651591, 7.855605
0.578205, 13.28039
0.5913062, 8.128144
0.6031053, 4.894588
0.6161702, 11.52694
0.6292959, 5.565373
0.6438456, 10.04167
0.6549653, 3.284693
0.6671725, 2.115752
0.6783586, 5.162745
0.6920134, 5.349861
0.7043341, 2.964506
0.716231, 3.070224
0.7301641, 8.28986
0.7438403, 6.80901
0.7571906, 6.975247
0.7689444, 3.107546
0.7807351, 3.09782
0.7908449, 0
0.8053203, 5.046523
0.8190668, 5.314099
0.8315682, 9.239169
0.843191, 3.142597
0.8574834, 4.04067
0.8714954, 4.121637
0.8863553, 0
0.8999083, 5.389958
0.9141197, 6.552575
0.9256445, 5.011148
0.9396829, 5.817822
0.9544264, 7.834137
0.9687274, 2.55405
0.9826619, 2.621202
0.9977053, 0
1.011982, 4.045208
1.024952, 4.452667
1.037648, 4.548723
1.051429, 4.190548
1.066145, 3.510312
1.08017, 0
1.090738, 0
1.101858, 0
1.115043, 0
1.125587, 0
1.136345, 0
1.149462, 0
1.161969, 2.06491
1.175834, 0
1.194048, 1.417971
1.206332, 2.102578
1.217417, 2.329962
1.23094, 0
1.244508, 0
1.255286, 0
1.267087, 2.188522
1.282516, 1.674008
1.296194, 0
1.311055, 0
1.322553, 2.246154
1.334801, 2.108743
1.347044, 2.109453
1.358978, 2.164205
1.36961, 2.429373
1.383081, 0
1.396513, 0
1.407055, 0
1.42169, 0
1.43547, 0
1.44924, 0
1.462807, 0
1.476687, 0
1.486869, 0
1.501085, 0
1.514598, 0
1.524606, 0
1.540915, 0
1.55203, 0
1.565888, 0
1.579568, 0
1.58989, 0
1.603961, 0
1.620141, 1.596196
1.63314, 0
1.645628, 2.068304
1.657674, 2.143968
1.671292, 0
1.685716, 0
1.695797, 0
1.706364, 0
1.716651, 0
1.726722, 0
1.740828, 0
1.754718, 0
1.7684, 0
1.782616, 0
1.796656, 0
1.807023, 0
1.820618, 0
1.835168, 0
1.848616, 0
1.861793, 0
1.875317, 0
1.891697, 0
1.902367, 0
1.915822, 0
1.926144, 0
1.936359, 0
