0.0117607, 27.42042
0.0251873, 0
0.039839, 0
0.0528466, 0
0.0643952, 0
0.0765809, 0
0.0907524, 0
0.1030752, 0
0.1158662, 0
0.1293527, 0
0.1397566, 4.964948
0.1513307, 4.98972
0.1650806, 3.756741
0.1751717, 5.118802
0.1943739, 8.181432
0.204792, 0
0.2150482, 5.036401
0.227161, 0
0.2379756, 5.340154
0.2506151, 4.569139
0.2625791, 4.317521
0.2735478, 4.709249
0.2898315, 1.58609
0.3034222, 4.249333
0.3151126, 3.124384
0.3253533, 0
0.3397995, 3.575635
0.354898, 7.052961
0.3693547, 5.649464
0.3832971, 4.142158
0.3934415, 2.545953
0.4082122, 3.909863
0.4246043, 3.151202
0.4372034, 2.049941
0.4515219, 5.411304
0.4665514, 3.436863
0.48164, 7.057566
0.4962749, 5.58071
0.51131, 6.193594
0.52626, 3.45514
0.5396186, 4.323212
0.5518718, 0
0.5645432, 4.557602
0.5792702, 1.753762
0.5947409, 3.338849
0.6049624, 2.526773
0.6194086, 3.575635
0.6330295, 1.89616
0.6479847, 3.453938
0.6618183, 1.867005
0.6718569, 0
0.6843135, 4.146764
0.6964768, 0
0.7067855, 0
0.717093, 2.505668
0.7303761, 1.944381
0.7439082, 0
0.7588547, 3.455965
0.7752402, 1.576207
0.7918748, 3.471797
0.8030333, 6.546573
0.8151517, 0
0.8285492, 1.927787
0.8388932, 3.531102
0.8512722, 0
0.8646579, 0
0.8775675, 0
0.8911335, 0
0.9042419, 0
0.916347, 0
0.9269491, 2.43602
0.9372534, 0
0.9474051, 2.544146
0.9621667, 1.749635
0.9756025, 1.922274
0.9910332, 0
1.005844, 1.743731
1.016298, 2.470612
1.029096, 0
1.04267, 0
1.057364, 0
1.071404, 0
1.084558, 0
1.09812, 0
1.111427, 0
1.122447, 0
1.132786, 0
1.143344, 2.446137
1.154896, 0
1.165414, 2.455696
1.177141, 0
1.189641, 0
1.201687, 0
1.215398, 0
1.227873, 0
1.241158, 0
1.254879, 0
1.266805, 0
1.279671, 0
1.292279, 0
1.307346, 0
1.320831, 0
1.332932, 0
1.346134, 0
1.35855, 0
1.371113, 0
1.384234, 0
1.396222, 0
1.409874, 0
1.422418, 0
1.434314, 0
